"date","stars","text","source","code"
"22.03.2019","1","Wie kann eine Bank den Kunden so ein Mist wie die App DKB-Tan2go anbieten(aufzwingen). Eine sehr schwache App. Auf zwei Smartphone's ist sie nicht kompatibel, auf dem Ipad 3 geht es auch nicht. Wegen diesem Mist kaufe ich mir doch jetzt nicht extra ein Ipad für 700 Euro. Es ist die einzige App, die auf meinem  Smartphone oder Ipad nicht geht. Bin maßlos enttäuscht. Einfach peinlich für DKB.","sparkonto.org","dkb"
"18.03.2019","1","Ich bin einfach sprachlos. Jahrelang war alles gut und dann kam das Tan2 Go Verfahren. Tagelang kein Konto-Zugang wegen komplizierter Einrichtung der App. Nun stimmt das Passwort - das man für JEDE einzelne TAN neu eingeben muss -  nicht mehr und welch Überraschung: Das Passwort kann man nur neu anfordern und bestätigen mit einer TAN. Die ich ja nicht bekommen kann, weil ich das Passwort für die TAN-App nicht habe...UNFASSBAR, dass Software-Entwickler für diesen Sisyphos-Mist Geld bekommen haben. Ich bin handlungsunfähig bis in drei Werktagen ein Brief eintrudelt und wer entschädigt einen dafür?","sparkonto.org","dkb"
"16.03.2019","1","Für alle DKB-TAN-Umstellungsgeplagten ein Tipp: Wechselt zu einer anderen Bank, so lang ihr Euch noch einloggen könnt. Ansonsten läuft es so: ChipTAN-Verfahren-Umstellung funktioniert absolut nicht. Habe neue Zugangsdaten erhalten, weder mit ""_c"" noch ohne kann man sich einloggen. Bei Anforderung neuer Zugangsdaten kommt nur bei der Variante ohne ""_c"" oder ""_m"" meine Daten, ansonsten nur Phantasiedaten. Also wieder neue Zugangsdaten per Brief bestellt. Das Spiel wird jetzt bis zum Sanktnimmerleinstag so weitergehen wie es aussieht. An mein  Konto komme ich nicht mehr. Die Bank ist völlig unfähig und sollte von der Bafin ihre Lizenz entzogen bekommen.","sparkonto.org","dkb"
"05.03.2019","5","Das Banking bei der DKB funktioniert wirklich bestens. Die Einrichtung der TAN2GO war zwar etwas mühselig, da, warum auch immer, das zuerst nicht wollte und mir eine neue schriftliche Freigabemöglichkeit zugesandt werden musste. Danach aber klappte es bestens, auch die TAN-Generierung mit dem Handy geht perfekt. Habe das TAN2GO auf zwei Geräten eingerichtet, damit auch meine Vertrauensperson zuhause was veranlassen kann, falls das während einer Urlaubsreise etc. nötig sein sollte. Man kann das auf zwei Geräten einrichten. Wie gesagt: Das DKB-Banking und das TAN2GO-Verfahren ist erste Klasse. Von der VISA-Card ist das Gleiche zu sagen, da staunte man sogar im außer europäischen Ausland, wie problemlos das funktioniert. Den Wechsel zur DKB habe ich bis heute nicht bereut. Nicht zuletzt aufgrund der tadellosen, freundlichen Behandlung bei Anrufen zu Fragen. Ein herzliches Dankeschön von einem zufriedenen Kunden.","sparkonto.org","dkb"
"04.03.2019","1","Ich hatte Anfang Dezember 2018 ein Girokonto bei der DKB eröffnet. Bis heute ist dieser Prozess nicht abgeschlossen. Der neueste Gack ist die Belastung meines Girokontos für das Erstellen einer persönlichen VISA-Motivkarte. Diese hatte ich über ein kostenloses Angebot der Zeitschrift Focus beantragt.  Meine Erfahrung bis jetzt: läuft alles reibungslos mag die Bank ganz o.k. sein. Hakt es allerdings irgendwo, ist man aufgeschmissen. Mails werden erst nach Wochen wenn überhaupt beantwortet, Rückrufe erfolgen nicht.  Seit es Online Banking gibt bin ich über verschiedene Institute mit dabei gewesen. Was ich aber hier erlebe ist einmalig. So einen grottenschlechten Service habe ich nirgendwo erlebt. Eigentlich hatte ich es bisher vermieden Waren und Dienstleistungen aus unserer Crazytown Berlin zu beziehen, hier wollte ich mal eine Ausnahme machen. Aber man lernt ja dazu. Bleibt also nur die Kündigung. Schade um die verplemperte Zeit.","sparkonto.org","dkb"
"04.03.2019","1","Hallo, ich bin seit vielen Jahren ein DKB Kunde, der hauptsächlich die VISA Karte zum Geldabheben verwendet hatte. Seit 2 Jahren bin ich kein Aktivkunde mehr und habe auch keine Transaktion getätigt. Durch eine familiäre Umstellung hatte ich geplant zusammen mit meiner Frau unsere gemeinsamen Finanzen bei der DKB zu verwalten. Da man keinen zusätzlichen Eigentümer eintragen lassen kann, haben wir wie in der Hilfe beschrieben versucht ein neues Konto zu eröffnen. Dies wurde einige Tage später ohne Begründung abgelehnt. Der telefonische Kontakt war sehr ernüchternd, denn der Gesprächspartner (ich dachte ich würde über die Hotline mit einem angestellten der DKB sprechen) sprach immer nur ""von der Bank"" oder das müssen sie ""die Bank"" fragen. So wie wenn er überhaupt keinen Bezug zur DKB hätte. Über E-Mail habe ich dann wenigstens eine etwas bessere Aussage bekommen: ""Da es sich bei dem DKB-Cash um ein Produktpaket handelt, bei dem eine Kreditkarte (mit Kreditrahmen) und ein Dispositionskredit enthalten ist, erfolgt im Rahmen der Antragsprüfung eine umfangreichere Prüfung. Dabei fließen, neben den Auskünften der SCHUFA Holding AG, auch weitere Kriterien wie beispielsweise Alter, Tätigkeit, Familienstand, Beschäftigungsdauer und Einkünfte in die Entscheidung ein."" Daraus schließe ich, dass ich entweder zu wenig Umsatz gemacht habe, oder meine ausländische Frau deren Nase nicht passt. Aufgrund der anderen Erfahrungen vermute ich eher, dass die Ablehnung aus einem rassistischem Motiv gemacht wurde. Jetzt bleibt mir nur noch übrig, meiner Frau die Vollmacht auf das Konto zu geben, oder besser gleich zu einer Bank zu gehen bei der man erwünscht ist. Ich bin enttäuscht von der DKB.","sparkonto.org","dkb"
"22.02.2019","1","In Indien am Geldautomaten kein Geld zu erhalten, ist ein blödes Gefühl- erst Recht, wenn man einige verschiedene Automaten und Abhebungsbeträge ausprobiert hat, und den Kundenservice nicht erreicht. Nach langen Wartezeiten in der Warteschleife des DKB Kundenservices, die mich in Indien jede Minute Geld kosten (ich empfehle Anrufe über Skype) wurde ich wiederholt (mindestens 5x) aus der Warteschleife geschmissen mit dem Hinweis, dass der Kundenandrang derzeit zu hoch sei, und ich es noch einmal später versuchen sollte. Ich finde es extrem unglücklich, dass es keine ""Notrufnummer"" für Fälle wie meinen aus dem Ausland gibt- erst als ich bei der Hotline für Notrufe bei Kartenverlust angerufen habe, wurde ich zu einem Mitarbeiter durchgestellt (ein weiterer Tipp von mir). Per Mail wurde zwar auf mein Anliegen nach einem Tag reagiert, jedoch wurde mir hier mitgeteilt ""das mein Problem ja erledigt sein müsste, da Transaktionen stattgefunden haben""- leider wurde mein eigentliches Problem nicht erkannt: Ich konnte zwar mit der Karte in (manchen) Geschäften bezahlen, aber bin nicht an Bargeld herangekommen (was in Indien im Vergleich zu Deutschland sehr unpraktisch ist). Schließlich wurde das Problem behoben und ich konnte wieder Geld abheben- die Kommunikation per Mail war immer freundlich- jedoch sollte der Kundenservice für solche Fälle wie meinen meiner Meinung nach schneller erreichbar sein.","sparkonto.org","dkb"
"18.02.2019","1","Ich bin seit mehr als 10 Jahren Kunde der DKB (privates Girokonto, Vermieterpaket, Geschäftskonto). Gestern kam unerwartet die Kündigung aller meiner Konten. Auf meine Nachfrage nach dem Grund bekam ich diese Antwort: Gemäß Kontoverträgen haben Sie die Allgemeinen Geschäftsbedingungen akzeptiert. Die Kündigung der gesamten Geschäftsverbindung zum 29.04.2019 mit Schreiben vom 14.02.2019 erfolgte auf der Grundlage von Ziffern 26 Absatz 1 unserer Allgemeinen Geschäftsbedingungen und war daher ordnungsgemäß. Soweit keine zwingenden Vorschriften entgegenstehen und weder eine Laufzeit noch eine abweichende Kündigungsregelung vereinbart ist, können sowohl der Kunde als auch die Bank die gesamte Geschäftsbeziehung oder einzelne Geschäftszweige jederzeit ohne Einhaltung einer Kündigungsfrist kündigen. Kündigt die Bank, so wird sie den berechtigten Belangen des Kunden angemessen Rechnung tragen. Für die Kündigung eines Zahlungsdienstrahmenvertrages (z. B. Girovertrag oder Kartenvertrag) durch die Bank beträgt die Kündigungsfrist mindestens zwei Monate. Eine Begründung ist aus vorgenannten Gründen nicht notwendig. Ihre berechtigten Belange wurden durch die Kündigungsfrist von mehr als acht Wochen berücksichtigt. Sie haben ausreichend Zeit, sich eine neue Bankverbindung zu suchen. Die Konten werden am 29.04.2019 abgerechnet. Die Geschäftsverbindung ist damit beendet. Mit freundlichen Grüßen Deutsche Kreditbank AG  Bereich Kredit Consult Fachbereich Abwicklung","sparkonto.org","dkb"
"12.02.2019","4","Ich habe heute versucht die DKB zu erreichen und dachte mir schon böses, als ich bezüglich der Erreichbarkeit der DKB die ganzen Infos hier gelesen hatte. Nun war auch ich in der Warteschleife. Nach 2-3 Minuten kam allerdings die Option eines Rückrufs, welchen ich genutzt habe. Nach weiteren ca. 5 Minuten erhielt ich meinen Rückruf mit einer sehr netten Mitarbeiterin, welche mir direkt weiter helfen konnte. Auch wenn die Hotline scheinbar überlastet ist, so funktioniert der Rückruf jedoch einwandfrei. Ich bin bisher als Neukunde zufrieden.","sparkonto.org","dkb"
"10.02.2019","2","DKB-Broker - leider einiges ""Theater"" Bin jetzt seit einigen Jahren bei der DKB. Das Depot ist weder schlecht noch teuer, aber wenn es etwas komplizierter wird, kann es doch erhebliche Probleme mit der DKB geben. Ich kann aufgrund meiner Erfahrungen ein Depot dort derzeit nicht empfehlen und würde bei einer Neuorientierung eine Bank ""vor Ort"", wo man mit den Menschen direkter kommunizieren kann, den Vorzug geben. Nun meine Erfahrungen konkret:  Zum Jahreswechsel 2017/2018 hatte sich bekanntlich die Besteuerung von Fonds geändert und alle Banken mussten die Fonds fiktiv ausbuchen und wieder einbuchen. Die dabei festgestellten Steuern werden bei den Banken gespeichert und bei einem späteren Verkauf der Fonds vom Erlös abgezogen.  Hier musste ich nun leider feststellen, dass in den ersten Abrechnungen (Mitte Januar 2018) der DKB eine ganze Reihe von sog. ""Fondskorrekturfaktoren"" (z.B. ID921) ""berichtigungsbedürftig"" waren, so dass ich für rd. die Hälfte meiner Fonds bis Mitte August Korrekturen bekommen habe, mit tlw. merklichen Steuerreduzierungen. Allerdings hatte ich zuvor auch einen umfangreichen Mail-Verkehr (insgesamt siebzehn E-Mails hin und her) und einige Anrufe führen müssen. Mein Sohn hat ebenfalls ein Depot bei der DKB. Er hatte sich ruhig verhalten und erst im Oktober 2018 um Korrektur seiner Abrechnung gebeten. Er wartet nun immer noch auf eine Korrektur für seinen HausInvest-Fonds, die bei mir im August 2018 erledigt wurde. Zunächst wurde behauptet, es sei doch alles in Ordnung, dann wurde darauf hingewiesen, dass eine Korrekturpflicht erst bis zum 31.12.2018 bestehen würde und um Geduld gebeten. Der 31.12.2018 ist vorbei, bisher ist aber noch keine Korrektur bei ihm eingegangen ... Ich werde weiter berichten ...","sparkonto.org","dkb"
"09.02.2019","2","Ich bin viele Jahre bei der DKB und war immer zufrieden. Nun hat es die DKB in 3 Versuchen nicht geschafft, für das Gemeinschaftskonto, das ich mit meinem Lebensgafährten führe, die zwei neuen Girocards UND dazugehörige PINs zu versenden. Der heutige Mailschriftwechsel dazu lässt mich überlegen, zu einer anderen Bank zu wechseln. Schade, wenn ein Unternehmen seinen guten Ruf so unnötig auf's Spiel setzt...","sparkonto.org","dkb"
"06.02.2019","1","Kartensperrung wegen interner Umstellungen. Also ohne Verschulden des Kunden. Neue PIN, die ich daher jetzt brauche, dauert 4 Wochen, sagt der mäßig freundliche Mitarbeiter der Hotline. Bevor ich überhaupt mit jemanden reden konnte, musste ich mir unendlich viele Tips, die ich nicht brauche anhören, zuzüglich zu der üblichen Wartezeit... :( Bemerkung der Reaktion: Nach Anforderung einer Start-PIN hatten wir diese nach 4 Tagen in der Post.","sparkonto.org","dkb"
"06.02.2019","1","Schon wieder ausgesperrt und keine Möglichkeit, auf das Konto zuzugreifen! Schuld daran wieder einmal das TAN2go-Verfahren, das umständlicher nicht gestaltet werden kann. Wenn mit Glück - ob ich es diesmal wohl haben werde? - jemand zu erreichen ist, dauert es tagelang, bis die getrennt versandten Codes und Zugänge wieder freigeschaltet sind. Also keine Zugriffsmöglichkeit auf das eigene Geld! Für eine Onlinebank einfach unmöglich! Muss jetzt abwarten, bis mir gnädigerweise die pausenlos überlastete Servicestelle neue Codes zur Verfügung stellt - dann wird das Konto und Depot gekündigt!","sparkonto.org","dkb"
"05.02.2019","1","Einfach Girokonto und Kreditkarte separat halten.. Was unterscheidet die DKB von den Anderen? Richtig, die Visa kann man weltweit kostenlos nutzen. Keine Kontogebühren können inzwischen alle. Beim Rest sollte sich jeder fragen, wie oft das Ganze eintritt.. Innerhalb der EU spielt es inzwischen eh keine Rolle mehr, aber außerhalb sieht es anders aus. Plus, man braucht einen deutschen Wohnsitz: Für ein Auslandsjahr oder Auslandssdeutsche, wurde daher auf DKB ausgewichen. Inzwischen würde ich jedem empfehlen, einen großen Bogen um die DKB zu machen.. Den Service können auch andere anbieten. Man hat genau das Gleiche bei kostenlosem Konto IRGENDWO und separatem Kreditkartenanbieter. Achtung Schleichwerbung: Habe seit über 5 Jahren eine Mastercard bei Advanzia und die haben mich immer noch nicht gekickt, weil ich die Karte nie nutze. Das Limit ist im ersten Jahr von alleine auf 5.000 Euro gestiegen und ich kann das weltweit kostenlos nutzen. Richtig geiler Kundenservice bei der DKB und hammer Steinzeitmethoden beim Onlinebanking!","sparkonto.org","dkb"
"03.02.2019","5","Ich bin seit März 2010 zufriedener Kunde der DKB und kann die negativen Erfahrungen auf dieser Seite (zum Glück) nicht bestätigen. Im Gegenteil muss ich sagen, dass von allen Banken, bei denen ich bisher ein Konto hatte (das sind immerhin 7) mir keine so gut gefiel wie die DKB. Die Gründe sind - kostenlose Bargeldabhebungen überall, - fairer Wechselkurs und keine Auslandseinsatzgebühren bei Verwendung der DKB-Visa-Card in den USA, - immer noch Guthabenzinsen, - unkomplizierte Kreditvergabe und - gutes Online-Banking. Die Umstellung auf TAN2Go habe ich schon bald nach der Einführung gemacht, die verlief reibungslos. Bei meiner Frau ebenso, die hat im Dezember umgestellt. Ich kann ein Girokonto bei der DKB nach wie vor jedem empfehlen, jedenfalls wenn er die Vorraussetzungen für den Aktivkundenstatus hat (nur damit habe ich Erfahrungen).","sparkonto.org","dkb"
"01.02.2019","5","Nach dem Lesen eines eher bescheidenen Berichtes zur DKB fühle ich mich gerade danach, auch mal etwas gutes zu schreiben. Ich habe bislang in den letzten 2 (?!) Jahren nur gute Erfahrungen mit der Bank gemacht. Fehlbuchungen bei meiner Kreditkarte sind nicht durchgegangen aufgrund der guten Betreuung der DKB, gesperrte Kreditkarten wurden wirklich sehr schnell ersetzt, und auch im Ausland wurde ich wirklich sehr gut (!!!!) von der Bank betreut! Ich kann die Bank wirklich nur jedem empfehlen!!! Die schlechte Kundenbetreuung, schlechter Service oder schlechte Erreichbarkeit kann ich NICHT bestätigen!!","sparkonto.org","dkb"
"01.02.2019","1","Als Geschäftskunde warte ich seit 1 Woche auf eine Rückantwort zu unserem Bankkonto. Die Hotline verweist einen immer auf die Kreditkartenabteilung. Das ist geschäftsschädigend! Wir wollten weitere Konten eröffnen ...","sparkonto.org","dkb"
"30.01.2019","1","Ich bin seit 10 Jahren sehr zufriedener Kunde gewesen, zufrieden vor allem, da es lief. Ich konnte Geld abheben und abgesehen davon brauchte ich die Bank nicht. Nun sind die Bedingungen leider nicht mehr so gut, wie sie mal waren, aber auch das wäre mir nicht so wichtig. Nun wurde das neue Tan Verfahren verpflichtend eingeführt, leider läuft es nicht auf dem neuen Iphone. Das führte dazu, dass mein Konto zweimal hintereinander gesperrt wurde. Die Reaktionen des Kundenservices ließen jedesmal eine Woche auf sich warten und brachten keine Lösung. Nun ist mein Konto zum dritte Mal und seit bereits vier Wochen gesperrt und ich kann keine Überweisung tätigen / Kontostände einsehen. Meine Kontokündigung wurde mir - nach mehreren verärgerten Mails mit Androhung der Kündigung, auf die keiner reagierte - nun zwar vor 3 Wochen bestätigt, das Geld habe ich bislang nicht erhalten und wann es kommt weiß ich auch nicht. Anrufen, wie viele Vorredner bereits erwähnten, ist hoffnungslos. Letztlich gebe ich einen Stern, da ich der Meinung bin, dass eine Bank heute als Serviceleister zwei Dinge erreichen muss 1. Funktionieren. Das tut sie seit der Tan Umstellung nicht mehr 2. Da sein, wenn es nicht funktioniert. Das ist hier wohl noch wichtiger, als 1. denn es kann immermal irgendwo der Wurm drin sein. Dass ich wochenlang niemanden erreiche, der Kundenservice per Mail sich keinen Pfifferling um mich schert und ich seit Wochen keinen Zugriff auf das Geld meines Kontos habe ist unterirdisch.","sparkonto.org","dkb"
